// select object_Id,value from weenie_properties_string where `type`=1 order by object_Id;
19859,Quality Dissolving Isparian Dagger
19860,Quality Dissolving Isparian Dagger
19861,Superb Isparian Dagger
19862,Superb Chilling Isparian Dagger
19863,Superb Chilling Isparian Dagger
19864,Superb Flaming Isparian Dagger
19865,Superb Flaming Isparian Dagger
19866,Superb Coruscating Isparian Dagger
19867,Superb Coruscating Isparian Dagger
19868,Superb Dissolving Isparian Dagger
19869,Superb Dissolving Isparian Dagger
19870,Good Isparian Mace
19871,Good Chilling Isparian Mace
19872,Good Chilling Isparian Mace
19873,Good Flaming Isparian Mace
19874,Good Flaming Isparian Mace
19875,Good Coruscating Isparian Mace
19876,Good Coruscating Isparian Mace
19877,Good Dissolving Isparian Mace
19878,Good Dissolving Isparian Mace
19879,Quality Isparian Mace
19880,Perfect Isparian Mace
19881,Perfect Chilling Isparian Mace
19882,Perfect Chilling Isparian Mace
19883,Perfect Flaming Isparian Mace
19884,Perfect Flaming Isparian Mace
19885,Perfect Coruscating Isparian Mace
19886,Perfect Coruscating Isparian Mace
19887,Perfect Dissolving Isparian Mace
19888,Perfect Dissolving Isparian Mace
19889,Quality Chilling Isparian Mace
19890,Quality Chilling Isparian Mace
19891,Quality Flaming Isparian Mace
19892,Quality Flaming Isparian Mace
19893,Quality Coruscating Isparian Mace
19894,Quality Coruscating Isparian Mace
19895,Quality Dissolving Isparian Mace
19896,Quality Dissolving Isparian Mace
19897,Superb Isparian Mace
19898,Superb Chilling Isparian Mace
19899,Superb Chilling Isparian Mace
19900,Superb Flaming Isparian Mace
19901,Superb Flaming Isparian Mace
19902,Superb Coruscating Isparian Mace
19903,Superb Coruscating Isparian Mace
19904,Superb Dissolving Isparian Mace
19905,Superb Dissolving Isparian Mace
19906,Good Isparian Spear
19907,Good Chilling Isparian Spear
19908,Good Chilling Isparian Spear
19909,Good Flaming Isparian Spear
19910,Good Flaming Isparian Spear
19911,Good Coruscating Isparian Spear
19912,Good Coruscating Isparian Spear
19913,Good Dissolving Isparian Spear
19914,Good Dissolving Isparian Spear
19915,Quality Isparian Spear
19916,Perfect Isparian Spear
19917,Perfect Chilling Isparian Spear
19918,Perfect Chilling Isparian Spear
19919,Perfect Flaming Isparian Spear
19920,Perfect Flaming Isparian Spear
19921,Perfect Coruscating Isparian Spear
19922,Perfect Coruscating Isparian Spear
19923,Perfect Dissolving Isparian Spear
19924,Perfect Dissolving Isparian Spear
19925,Quality Chilling Isparian Spear
19926,Quality Chilling Isparian Spear
19927,Quality Flaming Isparian Spear
19928,Quality Flaming Isparian Spear
19929,Quality Coruscating Isparian Spear
19930,Quality Coruscating Isparian Spear
19931,Quality Dissolving Isparian Spear
19932,Quality Dissolving Isparian Spear
19933,Superb Isparian Spear
19934,Superb Chilling Isparian Spear
19935,Superb Chilling Isparian Spear
19936,Superb Flaming Isparian Spear
19937,Superb Flaming Isparian Spear
19938,Superb Coruscating Isparian Spear
19939,Superb Coruscating Isparian Spear
19940,Superb Dissolving Isparian Spear
19941,Superb Dissolving Isparian Spear
19942,Good Isparian Staff
19943,Good Chilling Isparian Staff
19944,Good Chilling Isparian Staff
19945,Good Flaming Isparian Staff
19946,Good Flaming Isparian Staff
19947,Good Coruscating Isparian Staff
19948,Good Coruscating Isparian Staff
19949,Good Dissolving Isparian Staff
19950,Good Dissolving Isparian Staff
19951,Quality Isparian Staff
19952,Perfect Isparian Staff
19953,Perfect Chilling Isparian Staff
19954,Perfect Chilling Isparian Staff
19955,Perfect Flaming Isparian Staff
19956,Perfect Flaming Isparian Staff
19957,Perfect Coruscating Isparian Staff
19958,Perfect Coruscating Isparian Staff
19959,Perfect Dissolving Isparian Staff
19960,Perfect Dissolving Isparian Staff
19961,Quality Chilling Isparian Staff
19962,Quality Chilling Isparian Staff
19963,Quality Flaming Isparian Staff
19964,Quality Flaming Isparian Staff
19965,Quality Coruscating Isparian Staff
19966,Quality Coruscating Isparian Staff
19967,Quality Dissolving Isparian Staff
19968,Quality Dissolving Isparian Staff
19969,Superb Isparian Staff
19970,Superb Chilling Isparian Staff
19971,Superb Chilling Isparian Staff
19972,Superb Flaming Isparian Staff
19973,Superb Flaming Isparian Staff
19974,Superb Coruscating Isparian Staff
19975,Superb Coruscating Isparian Staff
19976,Superb Dissolving Isparian Staff
19977,Superb Dissolving Isparian Staff
19978,Good Isparian Sword
19979,Good Chilling Isparian Sword
19980,Good Chilling Isparian Sword
19981,Good Flaming Isparian Sword
19982,Good Flaming Isparian Sword
19983,Good Coruscating Isparian Sword
19984,Good Coruscating Isparian Sword
19985,Good Dissolving Isparian Sword
19986,Good Dissolving Isparian Sword
19987,Quality Isparian Sword
19988,Perfect Isparian Sword
19989,Perfect Chilling Isparian Sword
19990,Perfect Chilling Isparian Sword
19991,Perfect Flaming Isparian Sword
19992,Perfect Flaming Isparian Sword
19993,Perfect Coruscating Isparian Sword
19994,Perfect Coruscating Isparian Sword
19995,Perfect Dissolving Isparian Sword
19996,Perfect Dissolving Isparian Sword
19997,Quality Chilling Isparian Sword
19998,Quality Chilling Isparian Sword
19999,Quality Flaming Isparian Sword
20000,Quality Flaming Isparian Sword
20001,Quality Coruscating Isparian Sword
20002,Quality Coruscating Isparian Sword
20003,Quality Dissolving Isparian Sword
20004,Quality Dissolving Isparian Sword
20005,Superb Isparian Sword
20006,Superb Chilling Isparian Sword
20007,Superb Chilling Isparian Sword
20008,Superb Flaming Isparian Sword
20009,Superb Flaming Isparian Sword
20010,Superb Coruscating Isparian Sword
20011,Superb Coruscating Isparian Sword
20012,Superb Dissolving Isparian Sword
20013,Superb Dissolving Isparian Sword
20014,Isparian Arms
20015,Treatise on Essence
20016,Silk
20017,Cocooned Auroch
20018,Scuttling Grievver Pit Hotspot
20019,Portal Gem to the Callous Heart
20020,Kai's Reward Gem
20021,Martine
20022,Treated Diamond Heart
20023,Isparian Weapons Modifying Tool
20024,Controlled Flamma
20025,Controlled Frost
20026,Harnessed Scintilla
20027,Obedient Obsidian Golem
20028,Martine
20031,Scuttling Grievver Gen A
20032,Scuttling Grievver Gen B
20033,Renegade's Token
20034,Good Isparian Atlatl
20035,Good Chilling Isparian Atlatl
20036,Good Chilling Isparian Atlatl
20037,Good Flaming Isparian Atlatl
20038,Good Flaming Isparian Atlatl
20039,Good Coruscating Isparian Atlatl
20040,Good Coruscating Isparian Atlatl
20041,Good Dissolving Isparian Atlatl
20042,Good Dissolving Isparian Atlatl
20043,Quality Isparian Atlatl
20044,Perfect Isparian Atlatl
20045,Perfect Chilling Isparian Atlatl
20046,Perfect Chilling Isparian Atlatl
20047,Perfect Flaming Isparian Atlatl
20048,Perfect Flaming Isparian Atlatl
20049,Perfect Coruscating Isparian Atlatl
20050,Perfect Coruscating Isparian Atlatl
20051,Perfect Dissolving Isparian Atlatl
20052,Perfect Dissolving Isparian Atlatl
20053,Quality Chilling Isparian Atlatl
20054,Quality Chilling Isparian Atlatl
20055,Quality Flaming Isparian Atlatl
20056,Quality Flaming Isparian Atlatl
20057,Quality Coruscating Isparian Atlatl
20058,Quality Coruscating Isparian Atlatl
20059,Quality Dissolving Isparian Atlatl
20060,Quality Dissolving Isparian Atlatl
20061,Superb Isparian Atlatl
20062,Superb Chilling Isparian Atlatl
20063,Superb Chilling Isparian Atlatl
20064,Superb Flaming Isparian Atlatl
20065,Superb Flaming Isparian Atlatl
20066,Superb Coruscating Isparian Atlatl
20067,Superb Coruscating Isparian Atlatl
20068,Superb Dissolving Isparian Atlatl
20069,Superb Dissolving Isparian Atlatl
20070,Good Isparian Bow
20071,Good Chilling Isparian Bow
20072,Good Chilling Isparian Bow
20073,Good Flaming Isparian Bow
20074,Good Flaming Isparian Bow
20075,Good Coruscating Isparian Bow
20076,Good Coruscating Isparian Bow
20077,Good Dissolving Isparian Bow
20078,Good Dissolving Isparian Bow
20079,Quality Isparian Bow
20080,Perfect Isparian Bow
20081,Perfect Chilling Isparian Bow
20082,Perfect Chilling Isparian Bow
20083,Perfect Flaming Isparian Bow
20084,Perfect Flaming Isparian Bow
20085,Perfect Coruscating Isparian Bow
20086,Perfect Coruscating Isparian Bow
20087,Perfect Dissolving Isparian Bow
20088,Perfect Dissolving Isparian Bow
20089,Quality Chilling Isparian Bow
20090,Quality Chilling Isparian Bow
20091,Quality Flaming Isparian Bow
20092,Quality Flaming Isparian Bow
20093,Quality Coruscating Isparian Bow
20094,Quality Coruscating Isparian Bow
20095,Quality Dissolving Isparian Bow
20096,Quality Dissolving Isparian Bow
20097,Superb Isparian Bow
20098,Superb Chilling Isparian Bow
20099,Superb Chilling Isparian Bow
20100,Superb Flaming Isparian Bow
20101,Superb Flaming Isparian Bow
20102,Superb Coruscating Isparian Bow
20103,Superb Coruscating Isparian Bow
20104,Superb Dissolving Isparian Bow
20105,Superb Dissolving Isparian Bow
20106,Good Isparian Crossbow
20107,Good Chilling Isparian Crossbow
20108,Good Chilling Isparian Crossbow
20109,Good Flaming Isparian Crossbow
20110,Good Flaming Isparian Crossbow
20111,Good Coruscating Isparian Crossbow
20112,Good Coruscating Isparian Crossbow
20113,Good Dissolving Isparian Crossbow
20114,Good Dissolving Isparian Crossbow
20115,Quality Isparian Crossbow
20116,Perfect Isparian Crossbow
20117,Perfect Chilling Isparian Crossbow
20118,Perfect Chilling Isparian Crossbow
20119,Perfect Flaming Isparian Crossbow
20120,Perfect Flaming Isparian Crossbow
20121,Perfect Coruscating Isparian Crossbow
20122,Perfect Coruscating Isparian Crossbow
20123,Perfect Dissolving Isparian Crossbow
20124,Perfect Dissolving Isparian Crossbow
20125,Quality Chilling Isparian Crossbow
20126,Quality Chilling Isparian Crossbow
20127,Quality Flaming Isparian Crossbow
20128,Quality Flaming Isparian Crossbow
20129,Quality Coruscating Isparian Crossbow
20130,Quality Coruscating Isparian Crossbow
20131,Quality Dissolving Isparian Crossbow
20132,Quality Dissolving Isparian Crossbow
20133,Superb Isparian Crossbow
20134,Superb Chilling Isparian Crossbow
20135,Superb Chilling Isparian Crossbow
20136,Superb Flaming Isparian Crossbow
20137,Superb Flaming Isparian Crossbow
20138,Superb Coruscating Isparian Crossbow
20139,Superb Coruscating Isparian Crossbow
20140,Superb Dissolving Isparian Crossbow
20141,Superb Dissolving Isparian Crossbow
20142,Good Isparian Wand
20143,Good Chilling Isparian Wand
20144,Good Chilling Isparian Wand
20145,Good Flaming Isparian Wand
20146,Good Flaming Isparian Wand
20147,Good Coruscating Isparian Wand
20148,Good Coruscating Isparian Wand
20149,Good Dissolving Isparian Wand
20150,Good Dissolving Isparian Wand
20151,Quality Isparian Wand
20152,Perfect Isparian Wand
20153,Perfect Chilling Isparian Wand
20154,Perfect Chilling Isparian Wand
20155,Perfect Flaming Isparian Wand
20156,Perfect Flaming Isparian Wand
20157,Perfect Coruscating Isparian Wand
20158,Perfect Coruscating Isparian Wand
20159,Perfect Dissolving Isparian Wand
20160,Perfect Dissolving Isparian Wand
20161,Quality Chilling Isparian Wand
20162,Quality Chilling Isparian Wand
20163,Quality Flaming Isparian Wand
20164,Quality Flaming Isparian Wand
20165,Quality Coruscating Isparian Wand
20166,Quality Coruscating Isparian Wand
20167,Quality Dissolving Isparian Wand
20168,Quality Dissolving Isparian Wand
20169,Superb Isparian Wand
20170,Superb Chilling Isparian Wand
20171,Superb Chilling Isparian Wand
20172,Superb Flaming Isparian Wand
20173,Superb Flaming Isparian Wand
20174,Superb Coruscating Isparian Wand
20175,Superb Coruscating Isparian Wand
20176,Superb Dissolving Isparian Wand
20177,Superb Dissolving Isparian Wand
20178,Scuttling Grievver Landscape Gen
20179,Superb Mana Charge
20180,Flame Bolt
20181,Flame Bolt
20182,Lightning Bolt
20183,Reward Backpack for Martine Live Ops
20184,Imaging Crystal- Arcane Pedestal imprinted
20185,Imaging Crystal
20186,Apozim
20187,Buillic
20188,Mox
20189,Brumal
20190,Gelid
20191,Horripal
20192,Crystal Lord Sovereign
20193,Asheron
20194,Elysa Strathelar
20195,Gaerlan
20196,An Empyrean device
20197,Unframed map of Dereth
20203,Alatar Locke
20204,Slithe Tradittor
20205,Apprentice Scrivener of Creature Magic
20206,Apprentice Scrivener of Creature Magic
20207,Master Scrivener of Creature Magic
20208,Grand Master Scrivener of Creature Magic
20209,Journeyman Scrivener of Creature Magic
20210,Scrivener of Creature Magic
20211,Master Scrivener of Item Magic
20212,Grand Master Scrivener of Item Magic
20213,Journeyman Scrivener of Item Magic
20214,Scrivener of Item Magic
20215,Apprentice Scrivener of Item and War Magic
20216,Apprentice Scrivener of Item and War Magic
20217,Apprentice Scrivener of Life Magic
20218,Apprentice Scrivener of Life Magic
20219,Master Scrivener of Life Magic
20220,Grand Master Scrivener of Life Magic
20221,Journeyman Scrivener of Life Magic
20222,Scrivener of Life Magic
20223,Master Scrivener of War Magic
20224,Grand Master Scrivener of War Magic
20225,Journeyman Scrivener of War Magic
20226,Scrivener of War Magic
20227,Iasparailaun
20228,Slithe Tradittor's Notes.
20229,Rumor of an Artifact
20230,Scroll of Executor's Boon
20231,Scroll of Executor's Blessing
20232,Scroll of Synaptic Misfire
20233,Scroll of Ataxia
20234,Scroll of Boon of Refinement
20235,Scroll of Honed Control
20236,Scroll of Temeritous Touch
20237,Scroll of Perseverance
20238,Scroll of Anemia
20239,Scroll of Self Loathing
20240,Scroll of Calming Gaze
20241,Scroll of Inner Calm
20242,Scroll of Brittle Bones
20243,Scroll of Heart Rend
20244,Scroll of Adja's Gift
20245,Scroll of Adja's Intervention
20246,Scroll of Gossamer Flesh
20247,Scroll of Void's Call
20248,Scroll of Ogfoot
20249,Scroll of Hastening
20250,Scroll of Replenish
20251,Scroll of Robustification
20252,Scroll of Belly of Lead
20253,Scroll of Might of the 5 Mules
20254,Scroll of Might of the Lugians
20255,Scroll of Senescence
20256,Scroll of Bolstered Will
20257,Scroll of Mind Blossom
20258,Scroll of Evaporate All Magic Other
20259,Scroll of Extinguish All Magic Other
20260,Scroll of Cleanse All Magic Other
20261,Scroll of Devour All Magic Other
20262,Scroll of Purge All Magic Other
20263,Scroll of Nullify All Magic Other
20264,Scroll of Evaporate All Magic Self
20265,Scroll of Extinguish All Magic Self
20266,Scroll of Cleanse All Magic Self
20267,Scroll of Devour All Magic Self
20268,Scroll of Purge All Magic Self
20269,Scroll of Nullify All Magic Self
20270,Scroll of Evaporate All Magic Other
20271,Scroll of Extinguish All Magic Other
20272,Scroll of Cleanse All Magic Other
20273,Scroll of Devour All Magic Other
20274,Scroll of Purge All Magic Other
20275,Scroll of Nullify All Magic Other
20276,Scroll of Evaporate All Magic Self
20277,Scroll of Extinguish All Magic Self
20278,Scroll of Cleanse All Magic Self
20279,Scroll of Devour All Magic Self
20280,Scroll of Purge All Magic Self
20281,Scroll of Nullify All Magic Self
20282,Scroll of Evaporate All Magic Other
20283,Scroll of Extinguish All Magic Other
20284,Scroll of Cleanse All Magic Other
20285,Scroll of Devour All Magic Other
20286,Scroll of Purge All Magic Other
20287,Scroll of Nullify All Magic Other
20288,Scroll of Evaporate All Magic Self
20289,Scroll of Extinguish All Magic Self
20290,Scroll of Cleanse All Magic Self
20291,Scroll of Devour All Magic Self
20292,Scroll of Purge All Magic Self
20293,Scroll of Nullify All Magic Self
20294,Scroll of Evaporate Creature Magic Other
20295,Scroll of Extinguish Creature Magic Other
20296,Scroll of Cleanse Creature Magic Other
20297,Scroll of Devour Creature Magic Other
20298,Scroll of Purge Creature Magic Other
20299,Scroll of Nullify Creature Magic Other
20300,Scroll of Evaporate Creature Magic Self
20301,Scroll of Extinguish Creature Magic Self
20302,Scroll of Cleanse Creature Magic Self
20303,Scroll of Devour Creature Magic Self
20304,Scroll of Purge Creature Magic Self
20305,Scroll of Nullify Creature Magic Self
20306,Scroll of Evaporate Creature Magic Other
20307,Scroll of Extinguish Creature Magic Other
20308,Scroll of Cleanse Creature Magic Other
20309,Scroll of Devour Creature Magic Other
20310,Scroll of Purge Creature Magic Other
20311,Scroll of Nullify Creature Magic Other
20312,Scroll of Evaporate Creature Magic Self
20313,Scroll of Extinguish Creature Magic Self
20314,Scroll of Cleanse Creature Magic Self
20315,Scroll of Devour Creature Magic Self
20316,Scroll of Purge Creature Magic Self
20317,Scroll of Nullify Creature Magic Self
20318,Scroll of Evaporate Creature Magic Other
20319,Scroll of Extinguish Creature Magic Other
20320,Scroll of Cleanse Creature Magic Other
20321,Scroll of Devour Creature Magic Other
20322,Scroll of Purge Creature Magic Other
20323,Scroll of Nullify Creature Magic Other
20324,Scroll of Evaporate Creature Magic Self
20325,Scroll of Extinguish Creature Magic Self
20326,Scroll of Cleanse Creature Magic Self
20327,Scroll of Devour Creature Magic Self
20328,Scroll of Purge Creature Magic Self
20329,Scroll of Nullify Creature Magic Self
20330,Scroll of Evaporate Item Magic
20331,Scroll of Extinguish Item Magic
20332,Scroll of Cleanse Item Magic
20333,Scroll of Devour Item Magic
20334,Scroll of Purge Item Magic
20335,Scroll of Nullify Item Magic
20336,Scroll of Evaporate Item Magic
20337,Scroll of Extinguish Item Magic
20338,Scroll of Cleanse Item Magic
20339,Scroll of Devour Item Magic
20340,Scroll of Purge Item Magic
20341,Scroll of Nullify Item Magic
20342,Scroll of Evaporate Item Magic
20343,Scroll of Extinguish Item Magic
20344,Scroll of Cleanse Item Magic
20345,Scroll of Devour Item Magic
20346,Scroll of Purge Item Magic
20347,Scroll of Nullify Item Magic
20348,Scroll of Evaporate Item Magic
20349,Scroll of Extinguish Item Magic
20350,Scroll of Cleanse Item Magic
20351,Scroll of Devour Item Magic
20352,Scroll of Purge Item Magic
20353,Scroll of Nullify Item Magic
20354,Scroll of Evaporate Item Magic
20355,Scroll of Extinguish Item Magic
