// select class_Id, class_Name from weenie order by class_Id;
15446,boltdeadlyfrost
15447,axebattlehollownew
15448,macehollownew
15449,spearhollownew
15450,swordhollownew
15451,doorapartment
15452,houseapartment2851
15453,houseapartment2852
15454,houseapartment2853
15455,houseapartment2854
15456,houseapartment2855
15457,houseapartment2856
15458,housecottage2651
15459,housecottage2652
15460,housecottage2653
15461,housecottage2654
15462,housecottage2655
15463,housecottage2656
15464,housecottage2657
15465,housecottage2658
15466,housecottage2659
15467,housecottage2660
15468,housecottage2661
15469,housecottage2662
15470,housecottage2663
15471,housecottage2664
15472,housecottage2665
15473,housecottage2666
15474,housecottage2667
15475,housecottage2668
15476,housecottage2669
15477,housecottage2670
15478,housecottage2671
15479,housecottage2672
15480,housecottage2673
15481,housecottage2674
15482,housecottage2675
15483,housecottage2676
15484,housecottage2677
15485,housecottage2678
15486,housecottage2679
15487,housecottage2680
15488,housecottage2681
15489,housecottage2682
15490,housecottage2683
15491,housecottage2684
15492,housecottage2685
15493,housecottage2686
15494,housecottage2687
15495,housecottage2688
15496,housecottage2689
15497,housecottage2690
15498,housecottage2691
15499,housecottage2692
15500,housecottage2693
15501,housecottage2694
15502,housecottage2695
15503,housecottage2696
15504,housecottage2697
15505,housecottage2698
15506,housecottage2699
15507,housecottage2700
15508,housecottage2701
15509,housecottage2702
15510,housecottage2703
15511,housecottage2704
15512,housecottage2705
15513,housecottage2706
15514,housecottage2707
15515,housecottage2708
15516,housecottage2709
15517,housecottage2710
15518,housecottage2711
15519,housecottage2712
15520,housecottage2713
15521,housecottage2714
15522,housecottage2715
15523,housecottage2716
15524,housecottage2717
15525,housecottage2718
15526,housecottage2719
15527,housecottage2720
15528,housecottage2721
15529,housecottage2722
15530,housecottage2723
15531,housecottage2724
15532,housecottage2725
15533,housecottage2726
15534,housecottage2727
15535,housecottage2728
15536,housecottage2729
15537,housecottage2730
15538,housecottage2731
15539,housecottage2732
15540,housecottage2733
15541,housecottage2734
15542,housecottage2735
15543,housecottage2736
15544,housecottage2737
15545,housecottage2738
15546,housecottage2739
15547,housecottage2740
15548,housecottage2741
15549,housecottage2742
15550,housecottage2743
15551,housecottage2744
15552,housecottage2745
15553,housecottage2746
15554,housecottage2747
15555,housecottage2748
15556,housecottage2749
15557,housecottage2750
15558,housecottage2751
15559,housecottage2752
15560,housecottage2753
15561,housecottage2754
15562,housecottage2755
15563,housecottage2756
15564,housecottage2757
15565,housecottage2758
15566,housecottage2759
15567,housecottage2760
15568,housecottage2761
15569,housecottage2762
15570,housecottage2763
15571,housecottage2764
15572,housecottage2765
15573,housecottage2766
15574,housecottage2767
15575,housecottage2768
15576,housecottage2769
15577,housecottage2770
15578,housecottage2771
15579,housecottage2772
15580,housecottage2773
15581,housecottage2774
15582,housecottage2775
15583,housecottage2776
15584,housecottage2777
15585,housecottage2778
15586,housecottage2779
15587,housecottage2780
15588,housecottage2781
15589,housecottage2782
15590,housecottage2783
15591,housecottage2784
15592,housecottage2785
15593,housecottage2786
15594,housecottage2787
15595,housecottage2788
15596,housecottage2789
15597,housecottage2790
15598,housecottage2791
15599,housecottage2792
15600,housecottage2793
15601,housecottage2794
15602,housecottage2795
15603,housecottage2796
15604,housecottage2797
15605,housecottage2798
15606,housecottage2799
15607,housecottage2800
15608,slumlordapartment
15609,slumlordcottage2651-2725
15610,slumlordcottage2726-2800
15611,slumlordvilla2801-2850
15612,housevilla2801
15613,housevilla2802
15614,housevilla2803
15615,housevilla2804
15616,housevilla2805
15617,housevilla2806
15618,housevilla2807
15619,housevilla2808
15620,housevilla2809
15621,housevilla2810
15622,housevilla2811
15623,housevilla2812
15624,housevilla2813
15625,housevilla2814
15626,housevilla2815
15627,housevilla2816
15628,housevilla2817
15629,housevilla2818
15630,housevilla2819
15631,housevilla2820
15632,housevilla2821
15633,housevilla2822
15634,housevilla2823
15635,housevilla2824
15636,housevilla2825
15637,housevilla2826
15638,housevilla2827
15639,housevilla2828
15640,housevilla2829
15641,housevilla2830
15642,housevilla2831
15643,housevilla2832
15644,housevilla2833
15645,housevilla2834
15646,housevilla2835
15647,housevilla2836
15648,housevilla2837
15649,housevilla2838
15650,housevilla2839
15651,housevilla2840
15652,housevilla2841
15653,housevilla2842
15654,housevilla2843
15655,housevilla2844
15656,housevilla2845
15657,housevilla2846
15658,housevilla2847
15659,housevilla2848
15660,housevilla2849
15661,housevilla2850
15662,portaladeptsdomain
15663,portalardentrealm
15664,portalarrowdalecottages
15665,portalartificecottages
15666,portalaxefallglen
15667,portalbaronsdomain
15668,portalblazingwandvillas
15669,portalbrokenhaftvale
15670,portalcolierviewhill
15671,portaldeepvalecottages
15672,portaldemonsbanecottages
15673,portalfarhorizoncottages
15674,portalgharunvictoryvillas
15675,portalharmoniousbladecottages
15676,portalherosvale
15677,portalmountainretreatcottages
15678,portalnidaltaraqvillas
15679,portalpatronshonorcottages
15680,portalperilsedgecottages
15681,portalrytherandale
15682,portalshieldofisparvillas
15683,portalshieldofvalorcottages
15684,portalsongview
15685,portalsweetmaplecottages
15686,portalwilominevillas
15687,portalwindrunecottages
15688,adeptsdomainsign
15689,ardentrealmsign
15690,arrowdalecottagessign
15691,artificecottagessign
15692,axefallglensign
15693,baronsdomainsign
15694,blazingwandvillassign
15695,brokenhaftvalesign
15696,colierviewhillsign
15697,deepvalecottagessign
15698,demonsbanecottagessign
15699,farhorizoncottagessign
15700,gharunvictoryvillassign
15701,harmoniousbladecottagessign
15702,herosvalesign
15703,mountainretreatcottagessign
15704,nidaltaraqvillassign
15705,patronshonorcottagessign
15706,perilsedgecottagessign
15707,rytherandalesign
15708,shieldofisparvillassign
15709,shieldofvalorcottagessign
15710,songviewsign
15711,sweetmaplecottagessign
15712,wilominevillassign
15713,windrunecottagessign
15714,rainmentwedding2
15715,sunflower
15716,vasesunflower
15717,vasesunflower1
15718,vasesunflower2
15719,vasesunflower3
15720,vasesunflower4
15721,vasesunflower5
15739,nuhmudiratrapped
15740,elixiracid
15741,elixirarmor
15742,elixirbludgeon
15743,elixircoordination
15744,elixirendurance
15745,elixirfire
15746,elixirfocus
15747,elixirfrost
15748,elixirlightning
15749,elixirpierce
15750,ace15750-pyrealingotgreatinfusedstaff
15751,elixirquickness
15752,elixirslash
15753,elixirstrength
15754,elixirwillpower
15755,levernosacrifice
15756,leversacrifice
15757,corpselania
15758,butchercentralhivegen-xp
15759,linkitemgen10seconds
15760,amuletruinedatlatl
15761,amuletruinedaxe
15762,amuletruinedbow
15763,amuletruinedcreature
15764,amuletruinedcrossbow
15765,amuletruineddagger
15766,amuletruineditem
15767,amuletruinedlife
15768,amuletruinedmace
15769,amuletruinedspear
15770,amuletruinedstaff
15771,amuletruinedsword
15772,amuletruinedunarmed
15773,amuletruinedwar
15774,guardbalthazar
15775,portalarcanumstorehouse
15776,portalgeliditelibrary
15777,portalgeliditelibraryexit
15778,portallabyrinth
15779,portaloubliette
15780,baishiflorist
15781,notenuhmudiralabyrinth1
15782,notenuhmudiralabyrinth2
15783,notenuhmudiralabyrinth3
15784,notenuhmudiralabyrinth4
15785,notenuhmudiralabyrinth5
15786,notenuhmudiralabyrinth6
15787,notenuhmudiralabyrinth7
15788,notenuhmudiralabyrinth8
15789,notenuhmudiralabyrinth9
15790,notenuhmudiralabyrinth10
15791,notenuhmudiralabyrinth11
15792,notenuhmudiralabyrinth12
15793,notenuhmudiralabyrinth13
15794,notenuhmudiralabyrinth14
15795,tomeelemental
15796,tomeelementaltranslated
15797,tometornelemental
15798,tometornelementaltranslated
15799,letterthorstenarmor1
15800,letterthorstenarmor2
15801,letterthorstenarmor3
15802,letterthorstenarmor4
15803,letterthorstenarmor4copy
15804,letterthorstenarmor5
15805,letterthorstenarmor6
15806,notethorstenarmor1
15807,notethorstenarmor2
15808,rumorthorstenarmor
15809,brontynnmarshad
15810,glysandercartoth
15811,liatze
15812,taiwo
15813,keythorstenarmor
15814,keythorstenarmorfreebron
15815,chestthorstennote2
15816,gatethorstenarmor
15817,waxthorsten
15818,waxthorstenarmor
15819,waxthorstenaxe
15820,thorstenarmorstatic
15821,thorstenaxestatic
15822,axecragstonereplica
15823,portalthorstentombannex
15824,portalthorstentombannexexit
15825,pedestalsunflower
15826,pedestalvasesunflower
15827,pedestalvasesunflower1
15828,pedestalvasesunflower2
15829,pedestalvasesunflower3
15830,pedestalvasesunflower4
15831,pedestalvasesunflower5
15832,portalalvancourt
15833,portalcaernadwellings
15834,portalillsinveranda
15835,portalmarincourt
15836,portalruadnarcourt
15837,portalsanctumresidentialhalls
15838,portalsenmaicourt
15839,portalsigilveranda
15840,portalsorveyacourt
15841,portalsylvandwellings
15842,portaltreyvalveranda
15843,chestgaerlanrewardhigh
15844,chestgaerlanrewardlow
15845,chestgaerlanrewardmid
15846,bookbinding1
15847,bookbinding2
15848,bookbinding3
15849,bookbinding4
15850,bookbinding5
15851,bookbinding6
15852,bookbinding7
15853,bookemptybinding
15854,booknuhmudirascharm
15855,diasgelidite
15856,jewelbloodyhigh
15857,jewelbloodylow
15858,jewelbloodymid
15859,keygaerlanreward
15860,shoempyreanthrall
15861,booknuhmudirascharmtranslated
15862,tumerokgladiator_thorstenarmor
15863,shieldkitelargestatue-monsteronly
15864,shieldroundstatuemonsteronly
15865,shieldtowerstatue-monsteronly
15866,shieldcragstonebronze
15867,shieldkitelargestatuebronze
15868,shieldroundstatuebronze
15869,shieldtowerstatuebronze
15870,atlatlstatue-monsteronly
15871,axebattlestatue-monsteronly
15872,axesicklestatue-monsteronly
15873,bowlongstatue-monsteronly
15874,cestusstatue-monsteronly
15875,crossbowheavystatue-monsteronly
15876,daggerstatue-monsteronly
15877,morningstarstatue-monsteronly
15878,quarterstaffstatue-monsteronly
15879,spearstatue-monsteronly
15880,swordlongstatue-monsteronly
15881,swordshortstatue-monsteronly
15882,atlatlstatuebronze
15883,axebattlestatuebronze
15884,axecragstonestatuebronze
15885,axesicklestatuebronze
15886,bowlongstatuebronze
15887,cestusstatuebronze
15888,crossbowheavystatuebronze
15889,daggerstatuebronze
15890,morningstarstatuebronze
15891,quarterstaffstatuebronze
15892,simizharalimstatuebronze
15893,spearstatuebronze
15894,swordlongstatuebronze
15895,swordshortstatuebronze
15896,tachibentenstatuebronze
15897,houseapartment2857
15898,houseapartment2858
15899,houseapartment2859
15900,houseapartment2860
15901,houseapartment2861
15902,houseapartment2862
15903,houseapartment2863
15904,houseapartment2864
15905,houseapartment2865
15906,houseapartment2866
15907,houseapartment2867
15908,houseapartment2868
15909,houseapartment2869
15910,houseapartment2870
15911,houseapartment2871
15912,houseapartment2872
15913,houseapartment2873
15914,houseapartment2874
15915,houseapartment2875
15916,houseapartment2876
15917,houseapartment2877
15918,houseapartment2878
15919,houseapartment2879
15920,houseapartment2880
15921,houseapartment2881
15922,houseapartment2882
15923,houseapartment2883
15924,houseapartment2884
15925,houseapartment2885
15926,houseapartment2886
15927,houseapartment2887
15928,houseapartment2888
15929,houseapartment2889
15930,houseapartment2890
15931,houseapartment2891
15932,houseapartment2892
15933,houseapartment2893
15934,houseapartment2894
15935,houseapartment2895
15936,houseapartment2896
15937,houseapartment2897
15938,houseapartment2898
15939,houseapartment2899
15940,houseapartment2900
15941,houseapartment2901
15942,houseapartment2902
15943,houseapartment2903
15944,houseapartment2904
15945,houseapartment2905
15946,houseapartment2906
15947,houseapartment2907
15948,houseapartment2908
15949,houseapartment2909
15950,houseapartment2910
15951,houseapartment2911
15952,houseapartment2912
15953,houseapartment2913
15954,houseapartment2914
15955,houseapartment2915
15956,houseapartment2916
15957,houseapartment2917
15958,houseapartment2918
15959,houseapartment2919
15960,houseapartment2920
15961,houseapartment2921
15962,houseapartment2922
15963,houseapartment2923
15964,houseapartment2924
15965,houseapartment2925
15966,houseapartment2926
15967,houseapartment2927
15968,houseapartment2928
15969,houseapartment2929
15970,houseapartment2930
15971,houseapartment2931
15972,houseapartment2932
15973,houseapartment2933
15974,houseapartment2934
15975,houseapartment2935
15976,houseapartment2936
15977,houseapartment2937
15978,houseapartment2938
15979,houseapartment2939
15980,houseapartment2940
15981,houseapartment2941
15982,houseapartment2942
15983,houseapartment2943
15984,houseapartment2944
15985,houseapartment2945
15986,houseapartment2946
15987,houseapartment2947
15988,houseapartment2948
15989,houseapartment2949
15990,houseapartment2950
15991,houseapartment2951
15992,houseapartment2952
15993,houseapartment2953
15994,houseapartment2954
15995,houseapartment2955
15996,houseapartment2956
15997,houseapartment2957
15998,houseapartment2958
15999,houseapartment2959
16000,houseapartment2960
16001,houseapartment2961
16002,houseapartment2962
16003,houseapartment2963
16004,houseapartment2964
16005,houseapartment2965
16006,houseapartment2966
16007,houseapartment2967
16008,houseapartment2968
16009,houseapartment2969
16010,houseapartment2970
16011,houseapartment2971
16012,houseapartment2972
16013,houseapartment2973
16014,houseapartment2974
16015,houseapartment2975
16016,houseapartment2976
16017,houseapartment2977
16018,houseapartment2978
16019,houseapartment2979
16020,houseapartment2980
16021,houseapartment2981
16022,houseapartment2982
16023,houseapartment2983
16024,houseapartment2984
16025,houseapartment2985
16026,houseapartment2986
16027,houseapartment2987
16028,houseapartment2988
16029,houseapartment2989
16030,houseapartment2990
16031,houseapartment2991
16032,houseapartment2992
16033,houseapartment2993
16034,houseapartment2994
16035,houseapartment2995
16036,houseapartment2996
16037,houseapartment2997
16038,houseapartment2998
16039,houseapartment2999
16040,houseapartment3000
16041,houseapartment3001
16042,houseapartment3002
16043,houseapartment3003
16044,houseapartment3004
16045,houseapartment3005
16046,houseapartment3006
16047,houseapartment3007
16048,houseapartment3008
16049,houseapartment3009
16050,houseapartment3010
16051,houseapartment3011
16052,houseapartment3012
16053,houseapartment3013
16054,houseapartment3014
16055,houseapartment3015
16056,houseapartment3016
16057,houseapartment3017
16058,houseapartment3018
16059,houseapartment3019
16060,houseapartment3020
16061,houseapartment3021
16062,houseapartment3022
16063,houseapartment3023
16064,houseapartment3024
16065,houseapartment3025
16066,houseapartment3026
16067,houseapartment3027
16068,houseapartment3028
16069,houseapartment3029
16070,houseapartment3030
16071,houseapartment3031
16072,houseapartment3032
16073,houseapartment3033
16074,houseapartment3034
16075,houseapartment3035
16076,houseapartment3036
16077,houseapartment3037
16078,houseapartment3038
16079,houseapartment3039
16080,houseapartment3040
16081,houseapartment3041
16082,houseapartment3042
16083,houseapartment3043
16084,houseapartment3044
16085,houseapartment3045
16086,houseapartment3046
16087,houseapartment3047
16088,houseapartment3048
16089,houseapartment3049
16090,houseapartment3050
16091,houseapartment3051
16092,houseapartment3052
16093,houseapartment3053
16094,houseapartment3054
16095,houseapartment3055
16096,houseapartment3056
16097,houseapartment3057
16098,houseapartment3058
16099,houseapartment3059
16100,houseapartment3060
16101,houseapartment3061
16102,houseapartment3062
16103,houseapartment3063
16104,houseapartment3064
16105,houseapartment3065
16106,houseapartment3066
16107,houseapartment3067
16108,houseapartment3068
16109,houseapartment3069
16110,houseapartment3070
16111,houseapartment3071
16112,houseapartment3072
16113,houseapartment3073
16114,houseapartment3074
16115,houseapartment3075
16116,houseapartment3076
16117,houseapartment3077
16118,houseapartment3078
16119,houseapartment3079
16120,houseapartment3080
16121,houseapartment3081
16122,houseapartment3082
16123,houseapartment3083
16124,houseapartment3084
16125,houseapartment3085
16126,houseapartment3086
16127,houseapartment3087
16128,houseapartment3088
16129,houseapartment3089
16130,houseapartment3090
